2013-10-13 18:40:33,176 Total number of light curves: 1602180
2013-10-13 18:41:05,044 [    254/160218]Grid done. P = 0.34 | Dur. = 0.02 | Depth = 0.20
2013-10-13 18:41:05,196 [    255/160218]Grid done. P = 0.34 | Dur. = 0.02 | Depth = 0.30
2013-10-13 18:41:05,345 [    256/160218]Grid done. P = 0.34 | Dur. = 0.02 | Depth = 0.40
2013-10-13 18:41:05,464 [    257/160218]Grid done. P = 0.34 | Dur. = 0.02 | Depth = 0.50
2013-10-13 18:41:05,590 [    258/160218]Grid done. P = 0.34 | Dur. = 0.02 | Depth = 0.60
2013-10-13 18:41:05,725 [    259/160218]Grid done. P = 0.34 | Dur. = 0.02 | Depth = 0.70
2013-10-13 18:41:05,843 [    260/160218]Grid done. P = 0.34 | Dur. = 0.02 | Depth = 0.80
2013-10-13 18:41:05,959 [    261/160218]Grid done. P = 0.34 | Dur. = 0.02 | Depth = 0.90
2013-10-13 18:41:06,074 [    262/160218]Grid done. P = 0.34 | Dur. = 0.03 | Depth = 0.10
2013-10-13 18:41:06,185 [    263/160218]Grid done. P = 0.34 | Dur. = 0.03 | Depth = 0.20
2013-10-13 18:41:06,303 [    264/160218]Grid done. P = 0.34 | Dur. = 0.03 | Depth = 0.30
2013-10-13 18:41:06,414 [    265/160218]Grid done. P = 0.34 | Dur. = 0.03 | Depth = 0.40
2013-10-13 18:41:06,524 [    266/160218]Grid done. P = 0.34 | Dur. = 0.03 | Depth = 0.50
2013-10-13 18:41:06,638 [    267/160218]Grid done. P = 0.34 | Dur. = 0.03 | Depth = 0.60
2013-10-13 18:41:06,753 [    268/160218]Grid done. P = 0.34 | Dur. = 0.03 | Depth = 0.70
2013-10-13 18:41:06,895 [    269/160218]Grid done. P = 0.34 | Dur. = 0.03 | Depth = 0.80
2013-10-13 18:41:07,019 [    270/160218]Grid done. P = 0.34 | Dur. = 0.03 | Depth = 0.90
2013-10-13 18:41:07,137 [    271/160218]Grid done. P = 0.34 | Dur. = 0.04 | Depth = 0.10
2013-10-13 18:41:07,253 [    272/160218]Grid done. P = 0.34 | Dur. = 0.04 | Depth = 0.20
2013-10-13 18:41:07,390 [    273/160218]Grid done. P = 0.34 | Dur. = 0.04 | Depth = 0.30
2013-10-13 18:41:07,505 [    274/160218]Grid done. P = 0.34 | Dur. = 0.04 | Depth = 0.40
2013-10-13 18:41:07,631 [    275/160218]Grid done. P = 0.34 | Dur. = 0.04 | Depth = 0.50
2013-10-13 18:41:07,917 [    276/160218]Grid done. P = 0.34 | Dur. = 0.04 | Depth = 0.60
2013-10-13 18:41:08,067 [    277/160218]Grid done. P = 0.34 | Dur. = 0.04 | Depth = 0.70
2013-10-13 18:41:08,194 [    278/160218]Grid done. P = 0.34 | Dur. = 0.04 | Depth = 0.80
2013-10-13 18:41:08,312 [    279/160218]Grid done. P = 0.34 | Dur. = 0.04 | Depth = 0.90
2013-10-13 18:41:08,458 [    280/160218]Grid done. P = 0.34 | Dur. = 0.05 | Depth = 0.10
2013-10-13 18:41:08,573 [    281/160218]Grid done. P = 0.34 | Dur. = 0.05 | Depth = 0.20
2013-10-13 18:41:08,701 [    282/160218]Grid done. P = 0.34 | Dur. = 0.05 | Depth = 0.30
2013-10-13 18:41:08,820 [    283/160218]Grid done. P = 0.34 | Dur. = 0.05 | Depth = 0.40
2013-10-13 18:41:08,956 [    284/160218]Grid done. P = 0.34 | Dur. = 0.05 | Depth = 0.50
2013-10-13 18:41:09,066 [    285/160218]Grid done. P = 0.34 | Dur. = 0.05 | Depth = 0.60
2013-10-13 18:41:09,183 [    286/160218]Grid done. P = 0.34 | Dur. = 0.05 | Depth = 0.70
2013-10-13 18:41:09,335 [    287/160218]Grid done. P = 0.34 | Dur. = 0.05 | Depth = 0.80
2013-10-13 18:41:09,468 [    288/160218]Grid done. P = 0.34 | Dur. = 0.05 | Depth = 0.90
2013-10-13 18:41:09,600 [    289/160218]Grid done. P = 0.34 | Dur. = 0.06 | Depth = 0.10
2013-10-13 18:41:09,729 [    290/160218]Grid done. P = 0.34 | Dur. = 0.06 | Depth = 0.20
2013-10-13 18:41:09,856 [    291/160218]Grid done. P = 0.34 | Dur. = 0.06 | Depth = 0.30
2013-10-13 18:41:09,973 [    292/160218]Grid done. P = 0.34 | Dur. = 0.06 | Depth = 0.40
2013-10-13 18:41:10,095 [    293/160218]Grid done. P = 0.34 | Dur. = 0.06 | Depth = 0.50
2013-10-13 18:41:10,207 [    294/160218]Grid done. P = 0.34 | Dur. = 0.06 | Depth = 0.60
2013-10-13 18:41:10,318 [    295/160218]Grid done. P = 0.34 | Dur. = 0.06 | Depth = 0.70
2013-10-13 18:41:10,489 [    296/160218]Grid done. P = 0.34 | Dur. = 0.06 | Depth = 0.80
2013-10-13 18:41:10,623 [    297/160218]Grid done. P = 0.34 | Dur. = 0.06 | Depth = 0.90
2013-10-13 18:41:10,768 [    298/160218]Grid done. P = 0.34 | Dur. = 0.07 | Depth = 0.10
2013-10-13 18:41:10,889 [    299/160218]Grid done. P = 0.34 | Dur. = 0.07 | Depth = 0.20
2013-10-13 18:41:11,010 [    300/160218]Grid done. P = 0.34 | Dur. = 0.07 | Depth = 0.30
2013-10-13 18:41:11,137 [    301/160218]Grid done. P = 0.34 | Dur. = 0.07 | Depth = 0.40
2013-10-13 18:41:11,252 [    302/160218]Grid done. P = 0.34 | Dur. = 0.07 | Depth = 0.50
2013-10-13 18:41:11,363 [    303/160218]Grid done. P = 0.34 | Dur. = 0.07 | Depth = 0.60
2013-10-13 18:41:11,478 [    304/160218]Grid done. P = 0.34 | Dur. = 0.07 | Depth = 0.70
2013-10-13 18:41:11,608 [    305/160218]Grid done. P = 0.34 | Dur. = 0.07 | Depth = 0.80
2013-10-13 18:41:11,732 [    306/160218]Grid done. P = 0.34 | Dur. = 0.07 | Depth = 0.90
2013-10-13 18:41:11,880 [    307/160218]Grid done. P = 0.34 | Dur. = 0.08 | Depth = 0.10
2013-10-13 18:41:11,996 [    308/160218]Grid done. P = 0.34 | Dur. = 0.08 | Depth = 0.20
2013-10-13 18:41:12,120 [    309/160218]Grid done. P = 0.34 | Dur. = 0.08 | Depth = 0.30
2013-10-13 18:41:12,249 [    310/160218]Grid done. P = 0.34 | Dur. = 0.08 | Depth = 0.40
2013-10-13 18:41:12,359 [    311/160218]Grid done. P = 0.34 | Dur. = 0.08 | Depth = 0.50
2013-10-13 18:41:12,475 [    312/160218]Grid done. P = 0.34 | Dur. = 0.08 | Depth = 0.60
2013-10-13 18:41:12,609 [    313/160218]Grid done. P = 0.34 | Dur. = 0.08 | Depth = 0.70
2013-10-13 18:41:12,746 [    314/160218]Grid done. P = 0.34 | Dur. = 0.08 | Depth = 0.80
2013-10-13 18:41:12,953 [    315/160218]Grid done. P = 0.34 | Dur. = 0.08 | Depth = 0.90
2013-10-13 18:41:13,112 [    316/160218]Grid done. P = 0.34 | Dur. = 0.09 | Depth = 0.10
2013-10-13 18:41:13,270 [    317/160218]Grid done. P = 0.34 | Dur. = 0.09 | Depth = 0.20
2013-10-13 18:41:13,406 [    318/160218]Grid done. P = 0.34 | Dur. = 0.09 | Depth = 0.30
2013-10-13 18:41:13,527 [    319/160218]Grid done. P = 0.34 | Dur. = 0.09 | Depth = 0.40
2013-10-13 18:41:13,645 [    320/160218]Grid done. P = 0.34 | Dur. = 0.09 | Depth = 0.50
2013-10-13 18:41:13,767 [    321/160218]Grid done. P = 0.34 | Dur. = 0.09 | Depth = 0.60
2013-10-13 18:41:13,929 [    322/160218]Grid done. P = 0.34 | Dur. = 0.09 | Depth = 0.70
2013-10-13 18:41:14,051 [    323/160218]Grid done. P = 0.34 | Dur. = 0.09 | Depth = 0.80
2013-10-13 18:41:14,173 [    324/160218]Grid done. P = 0.34 | Dur. = 0.09 | Depth = 0.90
2013-10-13 18:41:14,318 [    325/160218]Grid done. P = 0.44 | Dur. = 0.01 | Depth = 0.10
2013-10-13 18:41:14,442 [    326/160218]Grid done. P = 0.44 | Dur. = 0.01 | Depth = 0.20
2013-10-13 18:41:14,563 [    327/160218]Grid done. P = 0.44 | Dur. = 0.01 | Depth = 0.30
2013-10-13 18:41:14,695 [    328/160218]Grid done. P = 0.44 | Dur. = 0.01 | Depth = 0.40
2013-10-13 18:41:14,837 [    329/160218]Grid done. P = 0.44 | Dur. = 0.01 | Depth = 0.50
2013-10-13 18:41:14,972 [    330/160218]Grid done. P = 0.44 | Dur. = 0.01 | Depth = 0.60
2013-10-13 18:41:15,087 [    331/160218]Grid done. P = 0.44 | Dur. = 0.01 | Depth = 0.70
2013-10-13 18:41:15,209 [    332/160218]Grid done. P = 0.44 | Dur. = 0.01 | Depth = 0.80
2013-10-13 18:41:15,331 [    333/160218]Grid done. P = 0.44 | Dur. = 0.01 | Depth = 0.90
2013-10-13 18:41:15,469 [    334/160218]Grid done. P = 0.44 | Dur. = 0.02 | Depth = 0.10
2013-10-13 18:41:15,601 [    335/160218]Grid done. P = 0.44 | Dur. = 0.02 | Depth = 0.20
2013-10-13 18:41:15,723 [    336/160218]Grid done. P = 0.44 | Dur. = 0.02 | Depth = 0.30
2013-10-13 18:41:15,848 [    337/160218]Grid done. P = 0.44 | Dur. = 0.02 | Depth = 0.40
2013-10-13 18:41:15,965 [    338/160218]Grid done. P = 0.44 | Dur. = 0.02 | Depth = 0.50
2013-10-13 18:41:16,078 [    339/160218]Grid done. P = 0.44 | Dur. = 0.02 | Depth = 0.60
2013-10-13 18:41:16,190 [    340/160218]Grid done. P = 0.44 | Dur. = 0.02 | Depth = 0.70
2013-10-13 18:41:16,312 [    341/160218]Grid done. P = 0.44 | Dur. = 0.02 | Depth = 0.80
2013-10-13 18:41:16,443 [    342/160218]Grid done. P = 0.44 | Dur. = 0.02 | Depth = 0.90
2013-10-13 18:41:16,603 [    343/160218]Grid done. P = 0.44 | Dur. = 0.03 | Depth = 0.10
2013-10-13 18:41:16,776 [    344/160218]Grid done. P = 0.44 | Dur. = 0.03 | Depth = 0.20
2013-10-13 18:41:16,917 [    345/160218]Grid done. P = 0.44 | Dur. = 0.03 | Depth = 0.30
2013-10-13 18:41:17,041 [    346/160218]Grid done. P = 0.44 | Dur. = 0.03 | Depth = 0.40
2013-10-13 18:41:17,372 [    347/160218]Grid done. P = 0.44 | Dur. = 0.03 | Depth = 0.50
2013-10-13 18:41:17,624 [    348/160218]Grid done. P = 0.44 | Dur. = 0.03 | Depth = 0.60
2013-10-13 18:41:17,784 [    349/160218]Grid done. P = 0.44 | Dur. = 0.03 | Depth = 0.70
2013-10-13 18:41:17,921 [    350/160218]Grid done. P = 0.44 | Dur. = 0.03 | Depth = 0.80
2013-10-13 18:41:18,064 [    351/160218]Grid done. P = 0.44 | Dur. = 0.03 | Depth = 0.90
2013-10-13 18:41:18,177 [    352/160218]Grid done. P = 0.44 | Dur. = 0.04 | Depth = 0.10
2013-10-13 18:41:18,295 [    353/160218]Grid done. P = 0.44 | Dur. = 0.04 | Depth = 0.20
2013-10-13 18:41:18,411 [    354/160218]Grid done. P = 0.44 | Dur. = 0.04 | Depth = 0.30
2013-10-13 18:41:18,529 [    355/160218]Grid done. P = 0.44 | Dur. = 0.04 | Depth = 0.40
2013-10-13 18:41:18,646 [    356/160218]Grid done. P = 0.44 | Dur. = 0.04 | Depth = 0.50
2013-10-13 18:41:18,761 [    357/160218]Grid done. P = 0.44 | Dur. = 0.04 | Depth = 0.60
2013-10-13 18:41:18,873 [    358/160218]Grid done. P = 0.44 | Dur. = 0.04 | Depth = 0.70
2013-10-13 18:41:18,983 [    359/160218]Grid done. P = 0.44 | Dur. = 0.04 | Depth = 0.80
2013-10-13 18:41:19,094 [    360/160218]Grid done. P = 0.44 | Dur. = 0.04 | Depth = 0.90
2013-10-13 18:41:19,205 [    361/160218]Grid done. P = 0.44 | Dur. = 0.05 | Depth = 0.10
2013-10-13 18:41:19,317 [    362/160218]Grid done. P = 0.44 | Dur. = 0.05 | Depth = 0.20
2013-10-13 18:41:19,429 [    363/160218]Grid done. P = 0.44 | Dur. = 0.05 | Depth = 0.30
2013-10-13 18:41:19,540 [    364/160218]Grid done. P = 0.44 | Dur. = 0.05 | Depth = 0.40
2013-10-13 18:41:19,654 [    365/160218]Grid done. P = 0.44 | Dur. = 0.05 | Depth = 0.50
2013-10-13 18:41:19,765 [    366/160218]Grid done. P = 0.44 | Dur. = 0.05 | Depth = 0.60
2013-10-13 18:41:19,879 [    367/160218]Grid done. P = 0.44 | Dur. = 0.05 | Depth = 0.70
2013-10-13 18:41:19,995 [    368/160218]Grid done. P = 0.44 | Dur. = 0.05 | Depth = 0.80
2013-10-13 18:41:20,115 [    369/160218]Grid done. P = 0.44 | Dur. = 0.05 | Depth = 0.90
2013-10-13 18:41:20,232 [    370/160218]Grid done. P = 0.44 | Dur. = 0.06 | Depth = 0.10
2013-10-13 18:41:20,342 [    371/160218]Grid done. P = 0.44 | Dur. = 0.06 | Depth = 0.20
2013-10-13 18:41:20,458 [    372/160218]Grid done. P = 0.44 | Dur. = 0.06 | Depth = 0.30
2013-10-13 18:41:20,572 [    373/160218]Grid done. P = 0.44 | Dur. = 0.06 | Depth = 0.40
2013-10-13 18:41:20,702 [    374/160218]Grid done. P = 0.44 | Dur. = 0.06 | Depth = 0.50
2013-10-13 18:41:20,814 [    375/160218]Grid done. P = 0.44 | Dur. = 0.06 | Depth = 0.60
2013-10-13 18:41:20,927 [    376/160218]Grid done. P = 0.44 | Dur. = 0.06 | Depth = 0.70
2013-10-13 18:41:21,040 [    377/160218]Grid done. P = 0.44 | Dur. = 0.06 | Depth = 0.80
2013-10-13 18:41:21,155 [    378/160218]Grid done. P = 0.44 | Dur. = 0.06 | Depth = 0.90
2013-10-13 18:41:21,270 [    379/160218]Grid done. P = 0.44 | Dur. = 0.07 | Depth = 0.10
2013-10-13 18:41:21,380 [    380/160218]Grid done. P = 0.44 | Dur. = 0.07 | Depth = 0.20
2013-10-13 18:41:21,490 [    381/160218]Grid done. P = 0.44 | Dur. = 0.07 | Depth = 0.30
2013-10-13 18:41:21,604 [    382/160218]Grid done. P = 0.44 | Dur. = 0.07 | Depth = 0.40
2013-10-13 18:41:21,723 [    383/160218]Grid done. P = 0.44 | Dur. = 0.07 | Depth = 0.50
2013-10-13 18:41:21,833 [    384/160218]Grid done. P = 0.44 | Dur. = 0.07 | Depth = 0.60
2013-10-13 18:41:21,948 [    385/160218]Grid done. P = 0.44 | Dur. = 0.07 | Depth = 0.70
2013-10-13 18:41:22,058 [    386/160218]Grid done. P = 0.44 | Dur. = 0.07 | Depth = 0.80
2013-10-13 18:41:22,170 [    387/160218]Grid done. P = 0.44 | Dur. = 0.07 | Depth = 0.90
2013-10-13 18:41:22,281 [    388/160218]Grid done. P = 0.44 | Dur. = 0.08 | Depth = 0.10
2013-10-13 18:41:22,397 [    389/160218]Grid done. P = 0.44 | Dur. = 0.08 | Depth = 0.20
2013-10-13 18:41:22,508 [    390/160218]Grid done. P = 0.44 | Dur. = 0.08 | Depth = 0.30
2013-10-13 18:41:22,627 [    391/160218]Grid done. P = 0.44 | Dur. = 0.08 | Depth = 0.40
2013-10-13 18:41:22,742 [    392/160218]Grid done. P = 0.44 | Dur. = 0.08 | Depth = 0.50
2013-10-13 18:41:22,861 [    393/160218]Grid done. P = 0.44 | Dur. = 0.08 | Depth = 0.60
2013-10-13 18:41:22,998 [    394/160218]Grid done. P = 0.44 | Dur. = 0.08 | Depth = 0.70
2013-10-13 18:41:23,108 [    395/160218]Grid done. P = 0.44 | Dur. = 0.08 | Depth = 0.80
2013-10-13 18:41:23,234 [    396/160218]Grid done. P = 0.44 | Dur. = 0.08 | Depth = 0.90
2013-10-13 18:41:23,354 [    397/160218]Grid done. P = 0.44 | Dur. = 0.09 | Depth = 0.10
2013-10-13 18:41:23,477 [    398/160218]Grid done. P = 0.44 | Dur. = 0.09 | Depth = 0.20
2013-10-13 18:41:23,611 [    399/160218]Grid done. P = 0.44 | Dur. = 0.09 | Depth = 0.30
2013-10-13 18:41:23,727 [    400/160218]Grid done. P = 0.44 | Dur. = 0.09 | Depth = 0.40
2013-10-13 18:41:23,851 [    401/160218]Grid done. P = 0.44 | Dur. = 0.09 | Depth = 0.50
2013-10-13 18:41:23,964 [    402/160218]Grid done. P = 0.44 | Dur. = 0.09 | Depth = 0.60
2013-10-13 18:41:24,087 [    403/160218]Grid done. P = 0.44 | Dur. = 0.09 | Depth = 0.70
2013-10-13 18:41:24,206 [    404/160218]Grid done. P = 0.44 | Dur. = 0.09 | Depth = 0.80
2013-10-13 20:20:00,661 Total number of light curves: 160218000
2013-10-13 20:20:13,681 [      9/160218] positions done. P = 0.04 | Dur. = 0.01 | Depth = 0.90
2013-10-13 20:20:13,681 Saving data to binary.npy
2013-10-13 20:20:58,582 Total number of light curves: 80109000
2013-10-13 20:21:05,062 [      9/160218] positions done. P = 0.04 | Dur. = 0.01 | Depth = 0.90
2013-10-13 20:21:05,062 Saving data to binary.npy
2013-10-13 20:22:10,692 Total number of light curves: 160218000
2013-10-13 20:22:22,720 [      9/160218] positions done. P = 0.04 | Dur. = 0.01 | Depth = 0.90
2013-10-13 20:22:22,721 Saving data to binary.npy
